relative_path,label
Textile Trash/Textile Trash_290.jpg,Textile Trash
Miscellaneous Trash/Miscellaneous Trash_54.jpg,Miscellaneous Trash
Glass/Glass_1.jpg,Glass
Plastic/Plastic_606.jpg,Plastic
Paper/Paper_148.jpg,Paper
Miscellaneous Trash/Miscellaneous Trash_440.jpg,Miscellaneous Trash
Vegetation/Vegetation_420.jpg,Vegetation
Glass/Glass_200.jpg,Glass
Cardboard/Cardboard_113.jpg,Cardboard
Cardboard/Cardboard_439.jpg,Cardboard
Vegetation/Vegetation_155.jpg,Vegetation
Plastic/Plastic_410.jpg,Plastic
Vegetation/Vegetation_23.jpg,Vegetation
Food Organics/Food Organics_307.jpg,Food Organics
Glass/Glass_356.jpg,Glass
Metal/Metal_30.jpg,Metal
Textile Trash/Textile Trash_128.jpg,Textile Trash
Plastic/Plastic_476.jpg,Plastic
Food Organics/Food Organics_228.jpg,Food Organics
Cardboard/Cardboard_110.jpg,Cardboard
Miscellaneous Trash/Miscellaneous Trash_82.jpg,Miscellaneous Trash
Metal/Metal_254.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_431.jpg,Miscellaneous Trash
Food Organics/Food Organics_281.jpg,Food Organics
Miscellaneous Trash/Miscellaneous Trash_454.jpg,Miscellaneous Trash
Metal/Metal_266.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_394.jpg,Miscellaneous Trash
Textile Trash/Textile Trash_186.jpg,Textile Trash
Vegetation/Vegetation_240.jpg,Vegetation
Cardboard/Cardboard_359.jpg,Cardboard
Plastic/Plastic_907.jpg,Plastic
Vegetation/Vegetation_418.jpg,Vegetation
Textile Trash/Textile Trash_113.jpg,Textile Trash
Food Organics/Food Organics_69.jpg,Food Organics
Metal/Metal_668.jpg,Metal
Metal/Metal_604.jpg,Metal
Metal/Metal_392.jpg,Metal
Cardboard/Cardboard_43.jpg,Cardboard
Plastic/Plastic_860.jpg,Plastic
Food Organics/Food Organics_296.jpg,Food Organics
Plastic/Plastic_351.jpg,Plastic
Food Organics/Food Organics_203.jpg,Food Organics
Plastic/Plastic_454.jpg,Plastic
Cardboard/Cardboard_445.jpg,Cardboard
Vegetation/Vegetation_411.jpg,Vegetation
Glass/Glass_230.jpg,Glass
Cardboard/Cardboard_306.jpg,Cardboard
Metal/Metal_261.jpg,Metal
Textile Trash/Textile Trash_216.jpg,Textile Trash
Vegetation/Vegetation_130.jpg,Vegetation
Paper/Paper_317.jpg,Paper
Plastic/Plastic_395.jpg,Plastic
Food Organics/Food Organics_251.jpg,Food Organics
Cardboard/Cardboard_39.jpg,Cardboard
Plastic/Plastic_557.jpg,Plastic
Vegetation/Vegetation_134.jpg,Vegetation
Metal/Metal_169.jpg,Metal
Textile Trash/Textile Trash_68.jpg,Textile Trash
Paper/Paper_425.jpg,Paper
Cardboard/Cardboard_38.jpg,Cardboard
Cardboard/Cardboard_337.jpg,Cardboard
Plastic/Plastic_176.jpg,Plastic
Metal/Metal_506.jpg,Metal
Vegetation/Vegetation_163.jpg,Vegetation
Food Organics/Food Organics_267.jpg,Food Organics
Food Organics/Food Organics_190.jpg,Food Organics
Cardboard/Cardboard_188.jpg,Cardboard
Plastic/Plastic_758.jpg,Plastic
Miscellaneous Trash/Miscellaneous Trash_151.jpg,Miscellaneous Trash
Miscellaneous Trash/Miscellaneous Trash_296.jpg,Miscellaneous Trash
Plastic/Plastic_439.jpg,Plastic
Glass/Glass_262.jpg,Glass
Glass/Glass_181.jpg,Glass
Metal/Metal_129.jpg,Metal
Metal/Metal_504.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_323.jpg,Miscellaneous Trash
Cardboard/Cardboard_126.jpg,Cardboard
Plastic/Plastic_764.jpg,Plastic
Plastic/Plastic_887.jpg,Plastic
Miscellaneous Trash/Miscellaneous Trash_94.jpg,Miscellaneous Trash
Metal/Metal_509.jpg,Metal
Paper/Paper_212.jpg,Paper
Metal/Metal_80.jpg,Metal
Food Organics/Food Organics_33.jpg,Food Organics
Metal/Metal_648.jpg,Metal
Glass/Glass_385.jpg,Glass
Metal/Metal_626.jpg,Metal
Paper/Paper_145.jpg,Paper
Miscellaneous Trash/Miscellaneous Trash_423.jpg,Miscellaneous Trash
Food Organics/Food Organics_383.jpg,Food Organics
Glass/Glass_172.jpg,Glass
Vegetation/Vegetation_318.jpg,Vegetation
Glass/Glass_249.jpg,Glass
Cardboard/Cardboard_103.jpg,Cardboard
Miscellaneous Trash/Miscellaneous Trash_229.jpg,Miscellaneous Trash
Food Organics/Food Organics_206.jpg,Food Organics
Glass/Glass_171.jpg,Glass
Textile Trash/Textile Trash_304.jpg,Textile Trash
Miscellaneous Trash/Miscellaneous Trash_363.jpg,Miscellaneous Trash
Food Organics/Food Organics_309.jpg,Food Organics
Plastic/Plastic_600.jpg,Plastic
Plastic/Plastic_805.jpg,Plastic
Plastic/Plastic_346.jpg,Plastic
Metal/Metal_263.jpg,Metal
Plastic/Plastic_786.jpg,Plastic
Metal/Metal_286.jpg,Metal
Metal/Metal_189.jpg,Metal
Textile Trash/Textile Trash_158.jpg,Textile Trash
Paper/Paper_150.jpg,Paper
Metal/Metal_37.jpg,Metal
Vegetation/Vegetation_55.jpg,Vegetation
Plastic/Plastic_468.jpg,Plastic
Cardboard/Cardboard_406.jpg,Cardboard
Metal/Metal_452.jpg,Metal
Vegetation/Vegetation_317.jpg,Vegetation
Miscellaneous Trash/Miscellaneous Trash_240.jpg,Miscellaneous Trash
Metal/Metal_775.jpg,Metal
Cardboard/Cardboard_151.jpg,Cardboard
Miscellaneous Trash/Miscellaneous Trash_457.jpg,Miscellaneous Trash
Plastic/Plastic_767.jpg,Plastic
Glass/Glass_192.jpg,Glass
Paper/Paper_406.jpg,Paper
Cardboard/Cardboard_128.jpg,Cardboard
Metal/Metal_573.jpg,Metal
Cardboard/Cardboard_218.jpg,Cardboard
Textile Trash/Textile Trash_35.jpg,Textile Trash
Miscellaneous Trash/Miscellaneous Trash_164.jpg,Miscellaneous Trash
Glass/Glass_219.jpg,Glass
Paper/Paper_170.jpg,Paper
Miscellaneous Trash/Miscellaneous Trash_49.jpg,Miscellaneous Trash
Vegetation/Vegetation_381.jpg,Vegetation
Paper/Paper_398.jpg,Paper
Plastic/Plastic_759.jpg,Plastic
Glass/Glass_241.jpg,Glass
Metal/Metal_296.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_306.jpg,Miscellaneous Trash
Textile Trash/Textile Trash_21.jpg,Textile Trash
Glass/Glass_12.jpg,Glass
Cardboard/Cardboard_382.jpg,Cardboard
Food Organics/Food Organics_237.jpg,Food Organics
Plastic/Plastic_506.jpg,Plastic
Vegetation/Vegetation_24.jpg,Vegetation
Plastic/Plastic_893.jpg,Plastic
Miscellaneous Trash/Miscellaneous Trash_200.jpg,Miscellaneous Trash
Metal/Metal_363.jpg,Metal
Plastic/Plastic_732.jpg,Plastic
Paper/Paper_349.jpg,Paper
Textile Trash/Textile Trash_118.jpg,Textile Trash
Cardboard/Cardboard_116.jpg,Cardboard
Cardboard/Cardboard_200.jpg,Cardboard
Food Organics/Food Organics_121.jpg,Food Organics
Metal/Metal_393.jpg,Metal
Glass/Glass_393.jpg,Glass
Textile Trash/Textile Trash_1.jpg,Textile Trash
Vegetation/Vegetation_359.jpg,Vegetation
Miscellaneous Trash/Miscellaneous Trash_317.jpg,Miscellaneous Trash
Food Organics/Food Organics_42.jpg,Food Organics
Plastic/Plastic_290.jpg,Plastic
Plastic/Plastic_838.jpg,Plastic
Plastic/Plastic_136.jpg,Plastic
Glass/Glass_279.jpg,Glass
Plastic/Plastic_918.jpg,Plastic
Plastic/Plastic_739.jpg,Plastic
Vegetation/Vegetation_382.jpg,Vegetation
Metal/Metal_370.jpg,Metal
Cardboard/Cardboard_12.jpg,Cardboard
Textile Trash/Textile Trash_125.jpg,Textile Trash
Food Organics/Food Organics_35.jpg,Food Organics
Metal/Metal_590.jpg,Metal
Food Organics/Food Organics_52.jpg,Food Organics
Cardboard/Cardboard_348.jpg,Cardboard
Metal/Metal_685.jpg,Metal
Glass/Glass_138.jpg,Glass
Cardboard/Cardboard_231.jpg,Cardboard
Textile Trash/Textile Trash_175.jpg,Textile Trash
Food Organics/Food Organics_370.jpg,Food Organics
Miscellaneous Trash/Miscellaneous Trash_77.jpg,Miscellaneous Trash
Vegetation/Vegetation_349.jpg,Vegetation
Plastic/Plastic_517.jpg,Plastic
Paper/Paper_324.jpg,Paper
Plastic/Plastic_709.jpg,Plastic
Food Organics/Food Organics_128.jpg,Food Organics
Metal/Metal_99.jpg,Metal
Cardboard/Cardboard_282.jpg,Cardboard
Cardboard/Cardboard_310.jpg,Cardboard
Textile Trash/Textile Trash_34.jpg,Textile Trash
Metal/Metal_643.jpg,Metal
Paper/Paper_85.jpg,Paper
Paper/Paper_42.jpg,Paper
Metal/Metal_333.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_234.jpg,Miscellaneous Trash
Food Organics/Food Organics_140.jpg,Food Organics
Cardboard/Cardboard_428.jpg,Cardboard
Metal/Metal_519.jpg,Metal
Food Organics/Food Organics_323.jpg,Food Organics
Cardboard/Cardboard_74.jpg,Cardboard
Food Organics/Food Organics_204.jpg,Food Organics
Glass/Glass_162.jpg,Glass
Plastic/Plastic_708.jpg,Plastic
Glass/Glass_28.jpg,Glass
Vegetation/Vegetation_154.jpg,Vegetation
Plastic/Plastic_693.jpg,Plastic
Textile Trash/Textile Trash_161.jpg,Textile Trash
Metal/Metal_127.jpg,Metal
Glass/Glass_23.jpg,Glass
Miscellaneous Trash/Miscellaneous Trash_432.jpg,Miscellaneous Trash
Paper/Paper_473.jpg,Paper
Vegetation/Vegetation_289.jpg,Vegetation
Plastic/Plastic_311.jpg,Plastic
Glass/Glass_143.jpg,Glass
Miscellaneous Trash/Miscellaneous Trash_210.jpg,Miscellaneous Trash
Miscellaneous Trash/Miscellaneous Trash_136.jpg,Miscellaneous Trash
Miscellaneous Trash/Miscellaneous Trash_273.jpg,Miscellaneous Trash
Miscellaneous Trash/Miscellaneous Trash_404.jpg,Miscellaneous Trash
Paper/Paper_351.jpg,Paper
Cardboard/Cardboard_35.jpg,Cardboard
Paper/Paper_123.jpg,Paper
Vegetation/Vegetation_353.jpg,Vegetation
Food Organics/Food Organics_126.jpg,Food Organics
Metal/Metal_282.jpg,Metal
Metal/Metal_258.jpg,Metal
Plastic/Plastic_487.jpg,Plastic
Paper/Paper_60.jpg,Paper
Paper/Paper_151.jpg,Paper
Food Organics/Food Organics_19.jpg,Food Organics
Paper/Paper_304.jpg,Paper
Vegetation/Vegetation_73.jpg,Vegetation
Glass/Glass_222.jpg,Glass
Paper/Paper_481.jpg,Paper
Glass/Glass_264.jpg,Glass
Food Organics/Food Organics_269.jpg,Food Organics
Plastic/Plastic_622.jpg,Plastic
Cardboard/Cardboard_70.jpg,Cardboard
Metal/Metal_512.jpg,Metal
Paper/Paper_82.jpg,Paper
Textile Trash/Textile Trash_110.jpg,Textile Trash
Plastic/Plastic_362.jpg,Plastic
Metal/Metal_756.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_144.jpg,Miscellaneous Trash
Paper/Paper_143.jpg,Paper
Food Organics/Food Organics_10.jpg,Food Organics
Food Organics/Food Organics_230.jpg,Food Organics
Vegetation/Vegetation_337.jpg,Vegetation
Miscellaneous Trash/Miscellaneous Trash_125.jpg,Miscellaneous Trash
Food Organics/Food Organics_30.jpg,Food Organics
Cardboard/Cardboard_371.jpg,Cardboard
Cardboard/Cardboard_253.jpg,Cardboard
Cardboard/Cardboard_258.jpg,Cardboard
Plastic/Plastic_653.jpg,Plastic
Cardboard/Cardboard_301.jpg,Cardboard
Plastic/Plastic_135.jpg,Plastic
Textile Trash/Textile Trash_255.jpg,Textile Trash
Plastic/Plastic_147.jpg,Plastic
Paper/Paper_87.jpg,Paper
Metal/Metal_339.jpg,Metal
Paper/Paper_385.jpg,Paper
Metal/Metal_422.jpg,Metal
Textile Trash/Textile Trash_256.jpg,Textile Trash
Plastic/Plastic_898.jpg,Plastic
Plastic/Plastic_889.jpg,Plastic
Textile Trash/Textile Trash_82.jpg,Textile Trash
Plastic/Plastic_902.jpg,Plastic
Miscellaneous Trash/Miscellaneous Trash_67.jpg,Miscellaneous Trash
Paper/Paper_347.jpg,Paper
Metal/Metal_190.jpg,Metal
Cardboard/Cardboard_183.jpg,Cardboard
Glass/Glass_224.jpg,Glass
Vegetation/Vegetation_394.jpg,Vegetation
Paper/Paper_45.jpg,Paper
Cardboard/Cardboard_199.jpg,Cardboard
Food Organics/Food Organics_109.jpg,Food Organics
Metal/Metal_510.jpg,Metal
Cardboard/Cardboard_343.jpg,Cardboard
Metal/Metal_771.jpg,Metal
Metal/Metal_292.jpg,Metal
Vegetation/Vegetation_133.jpg,Vegetation
Glass/Glass_59.jpg,Glass
Metal/Metal_54.jpg,Metal
Plastic/Plastic_720.jpg,Plastic
Textile Trash/Textile Trash_127.jpg,Textile Trash
Vegetation/Vegetation_365.jpg,Vegetation
Metal/Metal_280.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_418.jpg,Miscellaneous Trash
Metal/Metal_717.jpg,Metal
Cardboard/Cardboard_459.jpg,Cardboard
Cardboard/Cardboard_425.jpg,Cardboard
Textile Trash/Textile Trash_246.jpg,Textile Trash
Glass/Glass_92.jpg,Glass
Textile Trash/Textile Trash_285.jpg,Textile Trash
Cardboard/Cardboard_355.jpg,Cardboard
Paper/Paper_331.jpg,Paper
Plastic/Plastic_230.jpg,Plastic
Plastic/Plastic_644.jpg,Plastic
Textile Trash/Textile Trash_205.jpg,Textile Trash
Paper/Paper_412.jpg,Paper
Plastic/Plastic_812.jpg,Plastic
Cardboard/Cardboard_251.jpg,Cardboard
Cardboard/Cardboard_374.jpg,Cardboard
Cardboard/Cardboard_88.jpg,Cardboard
Textile Trash/Textile Trash_171.jpg,Textile Trash
Plastic/Plastic_541.jpg,Plastic
Food Organics/Food Organics_3.jpg,Food Organics
Miscellaneous Trash/Miscellaneous Trash_110.jpg,Miscellaneous Trash
Vegetation/Vegetation_285.jpg,Vegetation
Cardboard/Cardboard_435.jpg,Cardboard
Glass/Glass_160.jpg,Glass
Plastic/Plastic_748.jpg,Plastic
Metal/Metal_352.jpg,Metal
Vegetation/Vegetation_397.jpg,Vegetation
Cardboard/Cardboard_141.jpg,Cardboard
Textile Trash/Textile Trash_43.jpg,Textile Trash
Plastic/Plastic_282.jpg,Plastic
Textile Trash/Textile Trash_142.jpg,Textile Trash
Plastic/Plastic_356.jpg,Plastic
Metal/Metal_554.jpg,Metal
Plastic/Plastic_166.jpg,Plastic
Glass/Glass_263.jpg,Glass
Metal/Metal_677.jpg,Metal
Metal/Metal_477.jpg,Metal
Metal/Metal_517.jpg,Metal
Metal/Metal_336.jpg,Metal
Glass/Glass_320.jpg,Glass
Metal/Metal_739.jpg,Metal
Cardboard/Cardboard_325.jpg,Cardboard
Cardboard/Cardboard_356.jpg,Cardboard
Cardboard/Cardboard_268.jpg,Cardboard
Paper/Paper_248.jpg,Paper
Vegetation/Vegetation_127.jpg,Vegetation
Food Organics/Food Organics_141.jpg,Food Organics
Textile Trash/Textile Trash_100.jpg,Textile Trash
Plastic/Plastic_94.jpg,Plastic
Miscellaneous Trash/Miscellaneous Trash_147.jpg,Miscellaneous Trash
Vegetation/Vegetation_70.jpg,Vegetation
Vegetation/Vegetation_369.jpg,Vegetation
Vegetation/Vegetation_310.jpg,Vegetation
Miscellaneous Trash/Miscellaneous Trash_114.jpg,Miscellaneous Trash
Glass/Glass_314.jpg,Glass
Metal/Metal_60.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_68.jpg,Miscellaneous Trash
Cardboard/Cardboard_332.jpg,Cardboard
Metal/Metal_413.jpg,Metal
Plastic/Plastic_584.jpg,Plastic
Food Organics/Food Organics_54.jpg,Food Organics
Miscellaneous Trash/Miscellaneous Trash_464.jpg,Miscellaneous Trash
Paper/Paper_214.jpg,Paper
Vegetation/Vegetation_217.jpg,Vegetation
Metal/Metal_160.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_170.jpg,Miscellaneous Trash
Plastic/Plastic_240.jpg,Plastic
Metal/Metal_81.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_145.jpg,Miscellaneous Trash
Miscellaneous Trash/Miscellaneous Trash_138.jpg,Miscellaneous Trash
Metal/Metal_33.jpg,Metal
Plastic/Plastic_34.jpg,Plastic
Plastic/Plastic_850.jpg,Plastic
Cardboard/Cardboard_42.jpg,Cardboard
Metal/Metal_525.jpg,Metal
Glass/Glass_31.jpg,Glass
Vegetation/Vegetation_372.jpg,Vegetation
Food Organics/Food Organics_13.jpg,Food Organics
Cardboard/Cardboard_41.jpg,Cardboard
Metal/Metal_257.jpg,Metal
Cardboard/Cardboard_294.jpg,Cardboard
Metal/Metal_143.jpg,Metal
Metal/Metal_571.jpg,Metal
Glass/Glass_364.jpg,Glass
Cardboard/Cardboard_226.jpg,Cardboard
Plastic/Plastic_672.jpg,Plastic
Paper/Paper_314.jpg,Paper
Paper/Paper_427.jpg,Paper
Metal/Metal_442.jpg,Metal
Cardboard/Cardboard_377.jpg,Cardboard
Cardboard/Cardboard_181.jpg,Cardboard
Metal/Metal_459.jpg,Metal
Plastic/Plastic_883.jpg,Plastic
Metal/Metal_233.jpg,Metal
Food Organics/Food Organics_137.jpg,Food Organics
Vegetation/Vegetation_137.jpg,Vegetation
Glass/Glass_78.jpg,Glass
Metal/Metal_359.jpg,Metal
Cardboard/Cardboard_2.jpg,Cardboard
Vegetation/Vegetation_106.jpg,Vegetation
Glass/Glass_70.jpg,Glass
Cardboard/Cardboard_248.jpg,Cardboard
Textile Trash/Textile Trash_59.jpg,Textile Trash
Miscellaneous Trash/Miscellaneous Trash_65.jpg,Miscellaneous Trash
Plastic/Plastic_83.jpg,Plastic
Metal/Metal_697.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_10.jpg,Miscellaneous Trash
Cardboard/Cardboard_211.jpg,Cardboard
Glass/Glass_55.jpg,Glass
Metal/Metal_589.jpg,Metal
Cardboard/Cardboard_454.jpg,Cardboard
Vegetation/Vegetation_392.jpg,Vegetation
Food Organics/Food Organics_46.jpg,Food Organics
Miscellaneous Trash/Miscellaneous Trash_192.jpg,Miscellaneous Trash
Paper/Paper_158.jpg,Paper
Metal/Metal_689.jpg,Metal
Glass/Glass_371.jpg,Glass
Metal/Metal_547.jpg,Metal
Plastic/Plastic_113.jpg,Plastic
Vegetation/Vegetation_95.jpg,Vegetation
Glass/Glass_3.jpg,Glass
Plastic/Plastic_247.jpg,Plastic
Paper/Paper_147.jpg,Paper
Textile Trash/Textile Trash_300.jpg,Textile Trash
Plastic/Plastic_257.jpg,Plastic
Food Organics/Food Organics_229.jpg,Food Organics
Plastic/Plastic_524.jpg,Plastic
Plastic/Plastic_438.jpg,Plastic
Metal/Metal_468.jpg,Metal
Cardboard/Cardboard_320.jpg,Cardboard
Food Organics/Food Organics_6.jpg,Food Organics
Glass/Glass_189.jpg,Glass
Glass/Glass_410.jpg,Glass
Paper/Paper_163.jpg,Paper
Metal/Metal_283.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_204.jpg,Miscellaneous Trash
Vegetation/Vegetation_415.jpg,Vegetation
Plastic/Plastic_464.jpg,Plastic
Cardboard/Cardboard_237.jpg,Cardboard
Vegetation/Vegetation_374.jpg,Vegetation
Plastic/Plastic_281.jpg,Plastic
Glass/Glass_242.jpg,Glass
Metal/Metal_350.jpg,Metal
Vegetation/Vegetation_180.jpg,Vegetation
Metal/Metal_742.jpg,Metal
Glass/Glass_199.jpg,Glass
Plastic/Plastic_267.jpg,Plastic
Miscellaneous Trash/Miscellaneous Trash_282.jpg,Miscellaneous Trash
Plastic/Plastic_900.jpg,Plastic
Paper/Paper_480.jpg,Paper
Miscellaneous Trash/Miscellaneous Trash_343.jpg,Miscellaneous Trash
Metal/Metal_454.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_56.jpg,Miscellaneous Trash
Textile Trash/Textile Trash_190.jpg,Textile Trash
Plastic/Plastic_376.jpg,Plastic
Plastic/Plastic_726.jpg,Plastic
Textile Trash/Textile Trash_252.jpg,Textile Trash
Metal/Metal_605.jpg,Metal
Metal/Metal_713.jpg,Metal
Plastic/Plastic_853.jpg,Plastic
Plastic/Plastic_58.jpg,Plastic
Vegetation/Vegetation_387.jpg,Vegetation
Cardboard/Cardboard_50.jpg,Cardboard
Food Organics/Food Organics_84.jpg,Food Organics
Paper/Paper_29.jpg,Paper
Miscellaneous Trash/Miscellaneous Trash_83.jpg,Miscellaneous Trash
Glass/Glass_296.jpg,Glass
Food Organics/Food Organics_365.jpg,Food Organics
Miscellaneous Trash/Miscellaneous Trash_320.jpg,Miscellaneous Trash
Metal/Metal_130.jpg,Metal
Paper/Paper_129.jpg,Paper
Plastic/Plastic_560.jpg,Plastic
Metal/Metal_77.jpg,Metal
Paper/Paper_303.jpg,Paper
Textile Trash/Textile Trash_60.jpg,Textile Trash
Vegetation/Vegetation_189.jpg,Vegetation
Vegetation/Vegetation_322.jpg,Vegetation
Metal/Metal_695.jpg,Metal
Food Organics/Food Organics_356.jpg,Food Organics
Food Organics/Food Organics_136.jpg,Food Organics
Plastic/Plastic_808.jpg,Plastic
Miscellaneous Trash/Miscellaneous Trash_477.jpg,Miscellaneous Trash
Food Organics/Food Organics_358.jpg,Food Organics
Textile Trash/Textile Trash_172.jpg,Textile Trash
Glass/Glass_142.jpg,Glass
Glass/Glass_254.jpg,Glass
Food Organics/Food Organics_118.jpg,Food Organics
Glass/Glass_368.jpg,Glass
Textile Trash/Textile Trash_224.jpg,Textile Trash
Cardboard/Cardboard_395.jpg,Cardboard
Metal/Metal_181.jpg,Metal
Textile Trash/Textile Trash_16.jpg,Textile Trash
Metal/Metal_314.jpg,Metal
Paper/Paper_365.jpg,Paper
Cardboard/Cardboard_23.jpg,Cardboard
Food Organics/Food Organics_125.jpg,Food Organics
Metal/Metal_656.jpg,Metal
Plastic/Plastic_795.jpg,Plastic
Cardboard/Cardboard_60.jpg,Cardboard
Metal/Metal_141.jpg,Metal
Plastic/Plastic_159.jpg,Plastic
Plastic/Plastic_485.jpg,Plastic
Miscellaneous Trash/Miscellaneous Trash_48.jpg,Miscellaneous Trash
Food Organics/Food Organics_138.jpg,Food Organics
Food Organics/Food Organics_144.jpg,Food Organics
Metal/Metal_379.jpg,Metal
Paper/Paper_199.jpg,Paper
Miscellaneous Trash/Miscellaneous Trash_326.jpg,Miscellaneous Trash
Metal/Metal_203.jpg,Metal
Plastic/Plastic_761.jpg,Plastic
Glass/Glass_26.jpg,Glass
Metal/Metal_546.jpg,Metal
Plastic/Plastic_820.jpg,Plastic
Plastic/Plastic_540.jpg,Plastic
Cardboard/Cardboard_207.jpg,Cardboard
Miscellaneous Trash/Miscellaneous Trash_321.jpg,Miscellaneous Trash
Metal/Metal_440.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_452.jpg,Miscellaneous Trash
Miscellaneous Trash/Miscellaneous Trash_47.jpg,Miscellaneous Trash
Plastic/Plastic_666.jpg,Plastic
Vegetation/Vegetation_406.jpg,Vegetation
Glass/Glass_228.jpg,Glass
Plastic/Plastic_44.jpg,Plastic
Miscellaneous Trash/Miscellaneous Trash_41.jpg,Miscellaneous Trash
Vegetation/Vegetation_267.jpg,Vegetation
Metal/Metal_754.jpg,Metal
Glass/Glass_196.jpg,Glass
Cardboard/Cardboard_212.jpg,Cardboard
Paper/Paper_370.jpg,Paper
Miscellaneous Trash/Miscellaneous Trash_196.jpg,Miscellaneous Trash
Plastic/Plastic_112.jpg,Plastic
Metal/Metal_451.jpg,Metal
Plastic/Plastic_299.jpg,Plastic
Plastic/Plastic_207.jpg,Plastic
Plastic/Plastic_425.jpg,Plastic
Glass/Glass_390.jpg,Glass
Food Organics/Food Organics_45.jpg,Food Organics
Paper/Paper_192.jpg,Paper
Miscellaneous Trash/Miscellaneous Trash_378.jpg,Miscellaneous Trash
Plastic/Plastic_158.jpg,Plastic
Food Organics/Food Organics_313.jpg,Food Organics
Textile Trash/Textile Trash_243.jpg,Textile Trash
Food Organics/Food Organics_181.jpg,Food Organics
Plastic/Plastic_532.jpg,Plastic
Metal/Metal_786.jpg,Metal
Cardboard/Cardboard_414.jpg,Cardboard
Metal/Metal_615.jpg,Metal
Glass/Glass_103.jpg,Glass
Glass/Glass_74.jpg,Glass
Plastic/Plastic_480.jpg,Plastic
Metal/Metal_784.jpg,Metal
Glass/Glass_286.jpg,Glass
Plastic/Plastic_568.jpg,Plastic
Cardboard/Cardboard_288.jpg,Cardboard
Plastic/Plastic_575.jpg,Plastic
Plastic/Plastic_588.jpg,Plastic
Glass/Glass_409.jpg,Glass
Textile Trash/Textile Trash_228.jpg,Textile Trash
Food Organics/Food Organics_403.jpg,Food Organics
Food Organics/Food Organics_288.jpg,Food Organics
Cardboard/Cardboard_14.jpg,Cardboard
Miscellaneous Trash/Miscellaneous Trash_219.jpg,Miscellaneous Trash
Glass/Glass_42.jpg,Glass
Metal/Metal_293.jpg,Metal
Plastic/Plastic_599.jpg,Plastic
Food Organics/Food Organics_305.jpg,Food Organics
Vegetation/Vegetation_4.jpg,Vegetation
Metal/Metal_687.jpg,Metal
Metal/Metal_416.jpg,Metal
Paper/Paper_342.jpg,Paper
Textile Trash/Textile Trash_146.jpg,Textile Trash
Plastic/Plastic_793.jpg,Plastic
Cardboard/Cardboard_269.jpg,Cardboard
Miscellaneous Trash/Miscellaneous Trash_60.jpg,Miscellaneous Trash
Metal/Metal_342.jpg,Metal
Cardboard/Cardboard_331.jpg,Cardboard
Miscellaneous Trash/Miscellaneous Trash_255.jpg,Miscellaneous Trash
Metal/Metal_667.jpg,Metal
Paper/Paper_261.jpg,Paper
Paper/Paper_156.jpg,Paper
Plastic/Plastic_629.jpg,Plastic
Plastic/Plastic_879.jpg,Plastic
Metal/Metal_237.jpg,Metal
Plastic/Plastic_892.jpg,Plastic
Textile Trash/Textile Trash_123.jpg,Textile Trash
Paper/Paper_363.jpg,Paper
Metal/Metal_18.jpg,Metal
Textile Trash/Textile Trash_98.jpg,Textile Trash
Paper/Paper_433.jpg,Paper
Glass/Glass_378.jpg,Glass
Plastic/Plastic_149.jpg,Plastic
Plastic/Plastic_771.jpg,Plastic
Cardboard/Cardboard_412.jpg,Cardboard
Vegetation/Vegetation_351.jpg,Vegetation
Food Organics/Food Organics_41.jpg,Food Organics
Plastic/Plastic_839.jpg,Plastic
Cardboard/Cardboard_453.jpg,Cardboard
Glass/Glass_25.jpg,Glass
Textile Trash/Textile Trash_183.jpg,Textile Trash
Miscellaneous Trash/Miscellaneous Trash_491.jpg,Miscellaneous Trash
Metal/Metal_476.jpg,Metal
Vegetation/Vegetation_34.jpg,Vegetation
Plastic/Plastic_444.jpg,Plastic
Glass/Glass_340.jpg,Glass
Plastic/Plastic_338.jpg,Plastic
Food Organics/Food Organics_216.jpg,Food Organics
Metal/Metal_691.jpg,Metal
Vegetation/Vegetation_171.jpg,Vegetation
Miscellaneous Trash/Miscellaneous Trash_312.jpg,Miscellaneous Trash
Vegetation/Vegetation_249.jpg,Vegetation
Cardboard/Cardboard_375.jpg,Cardboard
Miscellaneous Trash/Miscellaneous Trash_107.jpg,Miscellaneous Trash
Miscellaneous Trash/Miscellaneous Trash_285.jpg,Miscellaneous Trash
Paper/Paper_112.jpg,Paper
Cardboard/Cardboard_96.jpg,Cardboard
Plastic/Plastic_208.jpg,Plastic
Textile Trash/Textile Trash_179.jpg,Textile Trash
Vegetation/Vegetation_219.jpg,Vegetation
Glass/Glass_330.jpg,Glass
Metal/Metal_652.jpg,Metal
Plastic/Plastic_661.jpg,Plastic
